split,image_path,true_class,predicted_class,predicted_probability,top2_class,top2_probability,transition
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000022_ann747.jpg,Plastic,Other,0.8362,Plastic,0.0824,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000023_ann3535.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000025_ann4195.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000026_ann4198.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000027_ann4200.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000028_ann3106.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000028_ann4205.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000029_ann1066.jpg,Plastic,Other,0.7823,Metal,0.1291,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000029_ann3521.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000030_ann3696.jpg,Plastic,Other,0.4879,Metal,0.1652,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000030_ann4226.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000031_ann1749.jpg,Plastic,Glass,0.5212,Other,0.2054,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000031_ann4228.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000032_ann2763.jpg,Plastic,Glass,0.4722,Metal,0.1979,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000034_ann1100.jpg,Plastic,Other,0.8781,Plastic,0.0497,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000034_ann1557.jpg,Plastic,Other,0.4546,Plastic,0.2466,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000034_ann3505.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000034_ann3506.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000034_ann772.jpg,Plastic,Glass,0.62,Metal,0.2229,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000035_ann107.jpg,Plastic,Glass,0.7067,Plastic,0.1075,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000036_ann3498.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000036_ann774.jpg,Plastic,Glass,0.5774,Metal,0.1492,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000037_ann3484.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000039_ann2818.jpg,Plastic,Other,0.8431,PaperCardboard,0.0844,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000040_ann2819.jpg,Plastic,Other,0.8233,PaperCardboard,0.0888,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000041_ann4279.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000042_ann3472.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000043_ann4284.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000045_ann3467.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000048_ann4298.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000049_ann3152.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000049_ann3751.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000051_ann3459.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000051_ann4303.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000052_ann1194.jpg,Plastic,Glass,0.7334,Metal,0.1071,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000052_ann3229.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000054_ann1196.jpg,Plastic,Other,0.5624,Plastic,0.2292,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000054_ann3455.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000055_ann3430.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000056_ann3426.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000056_ann3427.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000057_ann3446.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000058_ann3421.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000058_ann3790.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000060_ann3180.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000060_ann3416.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000061_ann4356.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000065_ann4655.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000066_ann4393.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000067_ann1308.jpg,Plastic,Other,0.5283,Plastic,0.2652,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000067_ann4658.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000069_ann3391.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000069_ann3392.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000069_ann4399.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000069_ann4664.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000070_ann3390.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000070_ann4666.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000071_ann2926.jpg,Plastic,Other,0.5658,Plastic,0.1504,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000071_ann4672.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000072_ann2164.jpg,Plastic,Glass,0.6718,Other,0.1548,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000072_ann3825.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000072_ann3826.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000073_ann4415.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000074_ann1320.jpg,Plastic,Other,0.4999,Plastic,0.2871,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000076_ann3290.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000078_ann3853.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000079_ann1816.jpg,Plastic,Glass,0.8401,Metal,0.0926,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000079_ann3856.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000080_ann4438.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000082_ann3869.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000084_ann149.jpg,Plastic,Other,0.7473,Plastic,0.1846,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000084_ann4713.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000084_ann4714.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000085_ann3876.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000085_ann4446.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000087_ann3900.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000090_ann3268.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000090_ann3907.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000090_ann4756.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000091_ann1398.jpg,Plastic,Other,0.4509,Metal,0.2353,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000091_ann4758.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000093_ann3262.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000093_ann3916.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000095_ann893.jpg,Plastic,Glass,0.563,Other,0.3405,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000097_ann2889.jpg,Plastic,Other,0.7772,Plastic,0.1043,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000097_ann3252.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000099_ann3247.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000100_ann3244.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000100_ann3245.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000104_ann3230.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000106_ann217.jpg,Plastic,Other,0.5146,Glass,0.1827,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000106_ann218.jpg,Plastic,Other,0.6195,Plastic,0.2433,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000109_ann3932.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000110_ann3935.jpg,Plastic,Other,0.5063,Metal,0.1809,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\000120_ann3008.jpg,Plastic,Other,0.5539,Plastic,0.2662,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\IMG_4963_ann2657.jpg,Plastic,Other,0.5732,Plastic,0.2308,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\IMG_5056_ann2540.jpg,Plastic,Other,0.534,PaperCardboard,0.3077,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic115.jpg,Plastic,Other,0.4804,Glass,0.3155,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic121.jpg,Plastic,Other,0.8956,Plastic,0.0703,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic127.jpg,Plastic,Other,0.4629,Glass,0.3569,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic133.jpg,Plastic,Other,0.4928,Plastic,0.223,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic134.jpg,Plastic,Other,0.6378,Plastic,0.2317,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic144.jpg,Plastic,Other,0.5879,Plastic,0.2927,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic151.jpg,Plastic,Other,0.5372,Plastic,0.2958,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic152.jpg,Plastic,Glass,0.8541,Other,0.1013,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic155.jpg,Plastic,Other,0.6863,Plastic,0.1917,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic158.jpg,Plastic,Other,0.6251,Plastic,0.1942,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic16.jpg,Plastic,Other,0.9128,Glass,0.052,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic167.jpg,Plastic,Glass,0.6977,Plastic,0.1491,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic168.jpg,Plastic,Other,0.7696,Plastic,0.1133,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic173.jpg,Plastic,Other,0.5681,Plastic,0.347,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic187.jpg,Plastic,Glass,0.4619,Plastic,0.4416,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic216.jpg,Plastic,Glass,0.984,Other,0.0062,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic218.jpg,Plastic,Other,0.914,Plastic,0.0692,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic23.jpg,Plastic,Glass,0.6513,Plastic,0.3026,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic231.jpg,Plastic,Glass,0.6675,Other,0.2163,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic233.jpg,Plastic,Glass,0.5711,Plastic,0.3929,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic241.jpg,Plastic,Other,0.5559,Plastic,0.416,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic260.jpg,Plastic,Glass,0.5225,Other,0.3462,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic268.jpg,Plastic,Glass,0.7464,Other,0.1354,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic28.jpg,Plastic,Other,0.5147,Plastic,0.2842,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic290.jpg,Plastic,Glass,0.4551,Plastic,0.3976,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic303.jpg,Plastic,Glass,0.5163,Plastic,0.2482,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic307.jpg,Plastic,Glass,0.5772,Metal,0.2215,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic312.jpg,Plastic,Glass,0.7492,Other,0.2131,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic324.jpg,Plastic,Glass,0.4946,Plastic,0.4141,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic332.jpg,Plastic,Glass,0.9112,Metal,0.0477,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic343.jpg,Plastic,Glass,0.6115,Plastic,0.2018,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic361.jpg,Plastic,Glass,0.945,Plastic,0.0339,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic37.jpg,Plastic,Other,0.6948,Plastic,0.2316,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic372.jpg,Plastic,Glass,0.5563,Plastic,0.2869,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic374.jpg,Plastic,Glass,0.6014,Plastic,0.3046,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic391.jpg,Plastic,Glass,0.6904,Other,0.1114,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic40.jpg,Plastic,Glass,0.9496,Other,0.0312,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic404.jpg,Plastic,Other,0.7489,Glass,0.1177,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic443.jpg,Plastic,Glass,0.8921,Other,0.062,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic448.jpg,Plastic,Other,0.6961,PaperCardboard,0.1519,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic453.jpg,Plastic,Other,0.7961,PaperCardboard,0.1622,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic462.jpg,Plastic,Other,0.4927,PaperCardboard,0.3871,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic464.jpg,Plastic,Other,0.781,PaperCardboard,0.1614,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic478.jpg,Plastic,Other,0.86,Plastic,0.067,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic479.jpg,Plastic,Other,0.6791,Plastic,0.2637,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic480.jpg,Plastic,Other,0.46,Plastic,0.2923,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic53.jpg,Plastic,Other,0.7092,Metal,0.159,Plastic -> Other
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic58.jpg,Plastic,Glass,0.6358,Plastic,0.2941,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic6.jpg,Plastic,Glass,0.8111,Plastic,0.0785,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic68.jpg,Plastic,Glass,0.9599,Other,0.0191,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic69.jpg,Plastic,Glass,0.5859,Plastic,0.2293,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic85.jpg,Plastic,Glass,0.524,Plastic,0.4392,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic86.jpg,Plastic,Glass,0.5134,Plastic,0.2094,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic95.jpg,Plastic,Glass,0.9391,Other,0.031,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic97.jpg,Plastic,Glass,0.7275,Plastic,0.1509,Plastic -> Glass
train,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\train\Plastic\plastic98.jpg,Plastic,Glass,0.9623,Plastic,0.0144,Plastic -> Glass
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Glass\000025_ann2247.jpg,Glass,Other,0.6534,Glass,0.2167,Glass -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Glass\000036_ann4266.jpg,Glass,Other,0.5063,Metal,0.1809,Glass -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Glass\000089_ann4452.jpg,Glass,Other,0.5063,Metal,0.1809,Glass -> Other
val,C:\Users\HP\Desktop\Soutenance-dev\prepared_datasets\combined_6class\val\Glass\000097_ann4777.jpg,Glass,Other,0.5063,Metal,0.1809,Glass -> Other
